Participant: ,
Video Folder:,
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Time,Millisecond,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,784,V01_3308,A01_exp_1,0,0,0
21:48:35,795,V01_3308,A01_exp_1,0,0,0
21:48:35,814,V01_3308,A01_exp_1,0,0,0
21:48:35,834,V01_3308,A01_exp_1,0,0,0
21:48:35,852,V01_3308,A01_exp_1,0,0,0
21:48:35,874,V01_3308,A01_exp_1,0,0,0
21:48:35,893,V01_3308,A01_exp_1,0,0,0
21:48:35,913,V01_3308,A01_exp_1,0,0,0
21:48:35,932,V01_3308,A01_exp_1,0,0,0
21:48:35,953,V01_3308,A01_exp_1,0,0,0
21:48:35,972,V01_3308,A01_exp_1,0,0,0
21:48:35,994,V01_3308,A01_exp_1,0,0,0
21:48:36,11,V01_3308,A01_exp_1,0,0,0
21:48:36,31,V01_3308,A01_exp_1,0,0,0
21:48:36,52,V01_3308,A01_exp_1,0,0,0
21:48:36,73,V01_3308,A01_exp_1,0,0,0
21:48:36,93,V01_3308,A01_exp_1,0,0,0
21:48:36,112,V01_3308,A01_exp_1,0,0,0
21:48:36,131,V01_3308,A01_exp_1,0,0,0
21:48:36,154,V01_3308,A01_exp_1,0,0,0
21:48:36,171,V01_3308,A01_exp_1,0,0,0
21:48:36,192,V01_3308,A01_exp_1,0,0,0
21:48:36,213,V01_3308,A01_exp_1,0,0,0
21:48:36,231,V01_3308,A01_exp_1,0,0,0
21:48:36,252,V01_3308,A01_exp_1,0,0,0
21:48:36,274,V01_3308,A01_exp_1,0,0,0
21:48:36,293,V01_3308,A01_exp_1,0,0,0
21:48:36,312,V01_3308,A01_exp_1,0,0,0
21:48:36,332,V01_3308,A01_exp_1,0,0,0
21:48:36,353,V01_3308,A01_exp_1,0,0,0
21:48:36,372,V01_3308,A01_exp_1,0,0,0
21:48:36,391,V01_3308,A01_exp_1,0,0,0
21:48:36,414,V01_3308,A01_exp_1,0,0,0
21:48:36,432,V01_3308,A01_exp_1,0,0,0
21:48:36,453,V01_3308,A01_exp_1,0,0,0
21:48:36,472,V01_3308,A01_exp_1,0,0,0
21:48:36,492,V01_3308,A01_exp_1,0,0,0
21:48:36,513,V01_3308,A01_exp_1,0,0,0
21:48:36,531,V01_3308,A01_exp_1,0,0,0
21:48:36,553,V01_3308,A01_exp_1,0,0,0
21:48:36,573,V01_3308,A01_exp_1,0,0,0
21:48:36,593,V01_3308,A01_exp_1,0,0,0
21:48:36,613,V01_3308,A01_exp_1,0,0,0
21:48:36,632,V01_3308,A01_exp_1,0,0,0
21:48:36,652,V01_3308,A01_exp_1,0,0,0
21:48:36,674,V01_3308,A01_exp_1,0,0,0
21:48:36,693,V01_3308,A01_exp_1,0,0,0
21:48:36,712,V01_3308,A01_exp_1,0,0,0
21:48:36,731,V01_3308,A01_exp_1,0,0,0
21:48:36,753,V01_3308,A01_exp_1,0,0,0
21:48:36,772,V01_3308,A01_exp_1,0,0,0
21:48:36,791,V01_3308,A01_exp_1,0,0,0
21:48:36,813,V01_3308,A01_exp_1,0,0,0
21:48:36,832,V01_3308,A01_exp_1,0,0,0
21:48:36,853,V01_3308,A01_exp_1,0,0,0
21:48:36,873,V01_3308,A01_exp_1,0,0,0
21:48:36,891,V01_3308,A01_exp_1,0,0,0
21:48:36,911,V01_3308,A01_exp_1,0,0,0
21:48:36,931,V01_3308,A01_exp_1,0,0,0
21:48:36,953,V01_3308,A01_exp_1,0,0,0
21:48:36,972,V01_3308,A01_exp_1,0,0,0
21:48:36,992,V01_3308,A01_exp_1,0,0,0
21:48:37,11,V01_3308,A01_exp_1,0,0,0
21:48:37,30,V01_3308,A01_exp_1,0,0,0
21:48:37,54,V01_3308,A01_exp_1,0,0,0
