Participant: ,, ,Video:
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Timestamp,Millisecond,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
2024-03-13 19:45:21,213,0,0,0
2024-03-13 19:45:21,218,0,0,0
2024-03-13 19:45:21,224,0,0,0
2024-03-13 19:45:21,229,0,0,0
2024-03-13 19:45:21,232,0,0,0
2024-03-13 19:45:21,234,0,0,0
2024-03-13 19:45:21,237,0,0,0
2024-03-13 19:45:21,239,0,0,0
2024-03-13 19:45:21,242,0,0,0
2024-03-13 19:45:21,244,0,0,0
2024-03-13 19:45:21,247,0,0,0
2024-03-13 19:45:21,252,0,0,0
2024-03-13 19:45:21,255,0,0,0
2024-03-13 19:45:21,257,0,0,0
2024-03-13 19:45:21,259,0,0,0
2024-03-13 19:45:21,262,0,0,0
2024-03-13 19:45:21,264,0,0,0
2024-03-13 19:45:21,268,0,0,0
2024-03-13 19:45:21,270,0,0,0
2024-03-13 19:45:21,273,0,0,0
2024-03-13 19:45:21,275,0,0,0
2024-03-13 19:45:21,278,0,0,0
2024-03-13 19:45:21,280,0,0,0
2024-03-13 19:45:21,284,0,0,0
2024-03-13 19:45:21,286,0,0,0
2024-03-13 19:45:21,288,0,0,0
2024-03-13 19:45:21,291,0,0,0
2024-03-13 19:45:21,294,0,0,0
2024-03-13 19:45:21,296,0,0,0
2024-03-13 19:45:21,298,0,0,0
2024-03-13 19:45:21,301,0,0,0
2024-03-13 19:45:21,304,0,0,0
2024-03-13 19:45:21,307,0,0,0
2024-03-13 19:45:21,310,0,0,0
2024-03-13 19:45:21,313,0,0,0
2024-03-13 19:45:21,315,0,0,0
2024-03-13 19:45:21,318,0,0,0
2024-03-13 19:45:21,321,0,0,0
2024-03-13 19:45:21,323,0,0,0
2024-03-13 19:45:21,326,0,0,0
2024-03-13 19:45:21,330,0,0,0
2024-03-13 19:45:21,332,0,0,0
2024-03-13 19:45:21,336,0,0,0
2024-03-13 19:45:21,338,0,0,0
2024-03-13 19:45:21,340,0,0,0
2024-03-13 19:45:21,345,0,0,0
2024-03-13 19:45:21,347,0,0,0
2024-03-13 19:45:21,350,0,0,0
2024-03-13 19:45:21,353,0,0,0
2024-03-13 19:45:21,356,0,0,0
2024-03-13 19:45:21,358,0,0,0
2024-03-13 19:45:21,362,0,0,0
2024-03-13 19:45:21,364,0,0,0
2024-03-13 19:45:21,367,0,0,0
2024-03-13 19:45:21,370,0,0,0
2024-03-13 19:45:21,373,0,0,0
2024-03-13 19:45:21,377,0,0,0
2024-03-13 19:45:21,380,0,0,0
2024-03-13 19:45:21,382,0,0,0
2024-03-13 19:45:21,385,0,0,0
2024-03-13 19:45:21,388,0,0,0
2024-03-13 19:45:21,392,0,0,0
2024-03-13 19:45:21,395,0,0,0
2024-03-13 19:45:21,397,0,0,0
2024-03-13 19:45:21,401,0,0,0
2024-03-13 19:45:21,403,0,0,0
2024-03-13 19:45:21,408,0,0,0
2024-03-13 19:45:21,410,0,0,0
2024-03-13 19:45:21,413,0,0,0
2024-03-13 19:45:21,415,0,0,0
2024-03-13 19:45:21,419,0,0,0
2024-03-13 19:45:21,422,0,0,0
2024-03-13 19:45:21,425,0,0,0
2024-03-13 19:45:21,428,0,0,0
2024-03-13 19:45:21,430,0,0,0
2024-03-13 19:45:21,434,0,0,0
2024-03-13 19:45:21,438,0,0,0
2024-03-13 19:45:21,441,0,0,0
2024-03-13 19:45:21,444,0,0,0
2024-03-13 19:45:21,446,0,0,0
2024-03-13 19:45:21,449,0,0,0
2024-03-13 19:45:21,452,0,0,0
2024-03-13 19:45:21,454,0,0,0
2024-03-13 19:45:21,457,0,0,0
2024-03-13 19:45:21,460,0,0,0
2024-03-13 19:45:21,463,0,0,0
2024-03-13 19:45:21,466,0,0,0
2024-03-13 19:45:21,469,0,0,0
2024-03-13 19:45:21,472,0,0,0
2024-03-13 19:45:21,476,0,0,0
2024-03-13 19:45:21,478,0,0,0
2024-03-13 19:45:21,480,0,0,0
2024-03-13 19:45:21,484,0,0,0
2024-03-13 19:45:21,487,0,0,0
2024-03-13 19:45:21,490,0,0,0
2024-03-13 19:45:21,493,0,0,0
2024-03-13 19:45:21,495,0,0,0
2024-03-13 19:45:21,498,0,0,0
2024-03-13 19:45:21,502,0,0,0
2024-03-13 19:45:21,505,0,0,0
2024-03-13 19:45:21,507,0,0,0
2024-03-13 19:45:21,511,0,0,0
2024-03-13 19:45:21,513,0,0,0
2024-03-13 19:45:21,516,0,0,0
2024-03-13 19:45:21,519,0,0,0
2024-03-13 19:45:21,522,0,0,0
2024-03-13 19:45:21,525,0,0,0
2024-03-13 19:45:21,527,0,0,0
