Participant: ,, ,Video:
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Timestamp,Millisecond,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:22,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
2024-03-13 19:43:23,fff,0,0,0
