Participant(Audio Folder): ,Participant02
Video Folder:,_Germany_
Audio Order
01,
02,
03,
04,
05,
06,
07,
08,
09,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
Time,Millisecond,VideoClip,AudioClip,Headrotation X,Headrotation Y,Headrotation Z
11:07:19,82,Not play video,Not play audio,-0.06907368,0.02134073,0.03270543
11:07:19,98,Not play video,Not play audio,-0.0688379,0.02228003,0.0323227
11:07:19,125,Not play video,Not play audio,-0.06905749,0.02431305,0.03426075
11:07:19,152,Not play video,Not play audio,-0.06890784,0.02550112,0.03507844
11:07:19,167,Not play video,Not play audio,-0.06885357,0.02522524,0.03534257
11:07:19,194,Not play video,Not play audio,-0.06898188,0.02489167,0.03508884
11:07:19,208,Not play video,Not play audio,-0.06896349,0.02479305,0.03503973
11:07:19,222,Not play video,Not play audio,-0.06899364,0.02447853,0.03460677
11:07:19,250,Not play video,Not play audio,-0.06948358,0.02347151,0.03290084
11:07:19,264,Not play video,Not play audio,-0.06958461,0.02345211,0.03245765
11:07:19,291,Not play video,Not play audio,-0.07076646,0.02381238,0.03340175
11:07:19,306,Not play video,Not play audio,-0.07148161,0.02406031,0.0342925
11:07:19,333,Not play video,Not play audio,-0.07317611,0.02483097,0.03663073
11:07:19,348,Not play video,Not play audio,-0.07389619,0.02496514,0.03765545
11:07:19,375,Not play video,Not play audio,-0.07458819,0.02574483,0.03902904
11:07:19,390,Not play video,Not play audio,-0.07478947,0.02620693,0.03940288
11:07:19,403,Not play video,Not play audio,-0.07456255,0.02691969,0.03976637
11:07:19,431,Not play video,Not play audio,-0.07320894,0.02864184,0.03853876
11:07:19,445,Not play video,Not play audio,-0.07252024,0.0300168,0.03693916
11:07:19,473,Not play video,Not play audio,-0.0715895,0.03319105,0.03406033
11:07:19,487,Not play video,Not play audio,-0.07128642,0.03442603,0.03364319
11:07:19,514,Not play video,Not play audio,-0.07147028,0.03600556,0.03352474
11:07:19,529,Not play video,Not play audio,-0.07182792,0.03645992,0.03412041
11:07:19,557,Not play video,Not play audio,-0.07288139,0.03655619,0.03612602
11:07:19,557,Not play video,Not play audio,-0.07288139,0.03655619,0.03612602
11:07:19,585,Not play video,Not play audio,-0.07332751,0.03650307,0.03719511
11:07:19,612,Not play video,Not play audio,-0.07362224,0.03639096,0.03797556
11:07:19,627,Not play video,Not play audio,-0.07361305,0.03647782,0.03764312
11:07:19,655,Not play video,Not play audio,-0.07388783,0.03680484,0.0371868
11:07:19,669,Not play video,Not play audio,-0.07398274,0.0369839,0.036929
11:07:19,695,Not play video,Not play audio,-0.07357962,0.03740255,0.0359989
11:07:19,710,Not play video,Not play audio,-0.07314904,0.03754266,0.0354738
11:07:19,724,Not play video,Not play audio,-0.07235433,0.03776519,0.03493001
11:07:19,752,Not play video,Not play audio,-0.06981961,0.03813236,0.03395307
11:07:19,766,Not play video,Not play audio,-0.06852721,0.03803835,0.03405832
11:07:19,794,Not play video,Not play audio,-0.06606185,0.03707023,0.03527268
11:07:19,808,Not play video,Not play audio,-0.0656735,0.03652535,0.03615067
11:07:19,835,Not play video,Not play audio,-0.06541496,0.03589221,0.03746309
11:07:19,849,Not play video,Not play audio,-0.06567097,0.03560449,0.03813366
11:07:19,864,Not play video,Not play audio,-0.06617379,0.0352153,0.03871857
11:07:19,891,Not play video,Not play audio,-0.06616862,0.03468158,0.0388165
11:07:19,906,Not play video,Not play audio,-0.06610571,0.03464212,0.03802202
11:07:19,932,Not play video,Not play audio,-0.06571142,0.03502886,0.03684499
11:07:19,947,Not play video,Not play audio,-0.06547195,0.03517976,0.03624411
11:07:19,975,Not play video,Not play audio,-0.0651436,0.03600573,0.03516045
11:07:19,988,Not play video,Not play audio,-0.06508972,0.03637481,0.03517854
11:07:20,16,Not play video,Not play audio,-0.06476634,0.03687687,0.03539369
11:07:20,30,Not play video,Not play audio,-0.06457979,0.03673258,0.03642999
11:07:20,44,Not play video,Not play audio,-0.06441436,0.03661147,0.03691622
11:07:20,72,Not play video,Not play audio,-0.06457949,0.0355018,0.03793029
11:07:20,86,Not play video,Not play audio,-0.06469291,0.03499008,0.03817526
11:07:20,114,Not play video,Not play audio,-0.06581863,0.03365619,0.03776145
11:07:20,127,Not play video,Not play audio,-0.06646983,0.03335363,0.03779467
11:07:20,156,Not play video,Not play audio,-0.06755751,0.03252715,0.03774265
11:07:20,170,Not play video,Not play audio,-0.06819072,0.03265302,0.03769586
11:07:20,184,Not play video,Not play audio,-0.06829026,0.03286659,0.03745023
11:07:20,211,Not play video,Not play audio,-0.06817749,0.03347988,0.03673665
11:07:20,226,Not play video,Not play audio,-0.06786948,0.03393898,0.03632155
11:07:20,253,Not play video,Not play audio,-0.06721105,0.03515413,0.03587233
11:07:20,267,Not play video,Not play audio,-0.06693088,0.03567111,0.03589871
11:07:20,295,Not play video,Not play audio,-0.06662916,0.0361029,0.03676464
11:07:20,309,Not play video,Not play audio,-0.06646654,0.03593046,0.03748788
11:07:20,337,Not play video,Not play audio,-0.06650756,0.03507035,0.03826768
11:07:20,350,Not play video,Not play audio,-0.06648933,0.0345548,0.03826178
11:07:20,365,Not play video,Not play audio,-0.06679188,0.03376421,0.03785325
11:07:20,392,Not play video,Not play audio,-0.06736076,0.03270631,0.03719328
11:07:20,407,Not play video,Not play audio,-0.06774623,0.0322929,0.03702706
11:07:20,435,Not play video,Not play audio,-0.06821294,0.03205865,0.03633815
11:07:20,449,Not play video,Not play audio,-0.0682135,0.03237374,0.03571704
11:07:20,463,Not play video,Not play audio,-0.06792336,0.03295216,0.03494726
11:07:20,490,Not play video,Not play audio,-0.06747428,0.03441272,0.03400294
11:07:20,504,Not play video,Not play audio,-0.06727142,0.03503007,0.03362664
11:07:20,532,Not play video,Not play audio,-0.06726952,0.03594869,0.03395249
11:07:20,546,Not play video,Not play audio,-0.06748156,0.03629464,0.0345783
11:07:20,574,Not play video,Not play audio,-0.06777595,0.03626547,0.03618165
11:07:20,588,Not play video,Not play audio,-0.06791463,0.03603585,0.03653269
11:07:20,616,Not play video,Not play audio,-0.0683023,0.03554888,0.03678788
11:07:20,630,Not play video,Not play audio,-0.06841177,0.03508998,0.03666504
11:07:20,643,Not play video,Not play audio,-0.06849779,0.03469639,0.03670785
11:07:20,672,Not play video,Not play audio,-0.06856669,0.03394533,0.03619453
11:07:20,686,Not play video,Not play audio,-0.06831171,0.03396598,0.03540762
11:07:20,713,Not play video,Not play audio,-0.06761053,0.0352095,0.03344034
11:07:20,728,Not play video,Not play audio,-0.06735025,0.0358112,0.03283951
11:07:20,755,Not play video,Not play audio,-0.06671967,0.03733376,0.03218178
11:07:20,769,Not play video,Not play audio,-0.0663562,0.03814101,0.0320155
11:07:20,796,Not play video,Not play audio,-0.06575985,0.03939525,0.03335332
11:07:20,811,Not play video,Not play audio,-0.06577859,0.03967881,0.03412649
11:07:20,825,Not play video,Not play audio,-0.06595743,0.0395635,0.03493806
11:07:20,853,Not play video,Not play audio,-0.0661924,0.0398077,0.03533024
11:07:20,866,Not play video,Not play audio,-0.06633253,0.03996044,0.03543194
11:07:20,894,Not play video,Not play audio,-0.06684349,0.04000999,0.03553004
11:07:20,909,Not play video,Not play audio,-0.06689452,0.0399808,0.03525441
11:07:20,936,Not play video,Not play audio,-0.06687991,0.04016355,0.03394476
11:07:20,950,Not play video,Not play audio,-0.06663808,0.04073093,0.03296579
11:07:20,964,Not play video,Not play audio,-0.06633531,0.04170895,0.0319687
11:07:20,992,Not play video,Not play audio,-0.06609227,0.04314133,0.03123087
11:07:21,6,Not play video,Not play audio,-0.06599118,0.04374512,0.03103514
11:07:21,34,Not play video,Not play audio,-0.06582903,0.0450174,0.03151646
11:07:21,48,Not play video,Not play audio,-0.06560879,0.04535088,0.03243213
11:07:21,75,Not play video,Not play audio,-0.0653927,0.04591217,0.03411964
11:07:21,89,Not play video,Not play audio,-0.06521431,0.046441,0.03508393
11:07:21,103,Not play video,Not play audio,-0.06501467,0.04728151,0.03580353
11:07:21,131,Not play video,Not play audio,-0.06462522,0.04863383,0.03714981
11:07:21,145,Not play video,Not play audio,-0.06458861,0.04942301,0.03790397
11:07:21,173,Not play video,Not play audio,-0.0645106,0.05084454,0.03792812
11:07:21,186,Not play video,Not play audio,-0.06434062,0.05179751,0.03701125
11:07:21,214,Not play video,Not play audio,-0.06395776,0.05332918,0.03638718
11:07:21,228,Not play video,Not play audio,-0.0640365,0.05461943,0.03536364
11:07:21,256,Not play video,Not play audio,-0.0643597,0.05645019,0.03448478
11:07:21,270,Not play video,Not play audio,-0.0644054,0.05668406,0.03531284
11:07:21,284,Not play video,Not play audio,-0.06447951,0.05721967,0.03565963
11:07:21,312,Not play video,Not play audio,-0.06464276,0.0573166,0.03764167
11:07:21,325,Not play video,Not play audio,-0.06484821,0.05737465,0.03870721
11:07:21,354,Not play video,Not play audio,-0.06535228,0.05780259,0.04041497
11:07:21,367,Not play video,Not play audio,-0.06558422,0.05805112,0.04129372
11:07:21,395,Not play video,Not play audio,-0.06590326,0.0585896,0.0428923
11:07:21,409,Not play video,Not play audio,-0.06595177,0.05910144,0.04277988
11:07:21,437,Not play video,Not play audio,-0.06602364,0.06103737,0.04212021
11:07:21,451,Not play video,Not play audio,-0.06604055,0.0620561,0.04164535
11:07:21,465,Not play video,Not play audio,-0.06615711,0.06308582,0.04128392
11:07:21,493,Not play video,Not play audio,-0.06640089,0.06459703,0.04110804
11:07:21,506,Not play video,Not play audio,-0.06648439,0.06502911,0.04150596
11:07:21,534,Not play video,Not play audio,-0.06658087,0.06514107,0.0429776
11:07:21,549,Not play video,Not play audio,-0.06646969,0.06442948,0.04404684
11:07:21,576,Not play video,Not play audio,-0.06675185,0.06364416,0.04535775
11:07:21,591,Not play video,Not play audio,-0.06698693,0.06305704,0.04613559
11:07:21,604,Not play video,Not play audio,-0.06752446,0.062433,0.04628474
11:07:21,632,Not play video,Not play audio,-0.06799924,0.06122093,0.04656532
11:07:21,646,Not play video,Not play audio,-0.0681981,0.06066519,0.04649058
11:07:21,674,Not play video,Not play audio,-0.06819919,0.05979511,0.04545395
11:07:21,688,Not play video,Not play audio,-0.06795316,0.05977581,0.04477569
11:07:21,716,Not play video,Not play audio,-0.06744283,0.06011295,0.04361516
11:07:21,730,Not play video,Not play audio,-0.06735168,0.06021692,0.04329357
11:07:21,744,Not play video,Not play audio,-0.06712288,0.06043233,0.04316943
11:07:21,771,Not play video,Not play audio,-0.06670833,0.06065405,0.04309173
11:07:21,785,Not play video,Not play audio,-0.06607796,0.06059349,0.0440122
11:07:21,813,Not play video,Not play audio,-0.06581216,0.05907064,0.04561264
11:07:21,827,Not play video,Not play audio,-0.06586022,0.05833634,0.04580729
11:07:21,855,Not play video,Not play audio,-0.06585998,0.05585322,0.045484
11:07:21,869,Not play video,Not play audio,-0.06582116,0.0546721,0.04500639
11:07:21,897,Not play video,Not play audio,-0.06564053,0.05254243,0.0435793
11:07:21,910,Not play video,Not play audio,-0.06577735,0.05137505,0.042669
11:07:21,925,Not play video,Not play audio,-0.06591196,0.05023389,0.04184904
11:07:21,953,Not play video,Not play audio,-0.06765191,0.04701087,0.0388124
11:07:21,966,Not play video,Not play audio,-0.06869885,0.04460011,0.03755697
11:07:21,994,Not play video,Not play audio,-0.07043035,0.03868351,0.03592761
11:07:22,8,Not play video,Not play audio,-0.07113352,0.03496501,0.03532726
11:07:22,22,Not play video,Not play audio,-0.07210333,0.03072326,0.03459553
11:07:22,50,Not play video,Not play audio,-0.07393,0.02206048,0.0324886
11:07:22,64,Not play video,Not play audio,-0.07476225,0.01847194,0.03156955
11:07:22,92,Not play video,Not play audio,-0.07744907,0.009432144,0.02878121
11:07:22,106,Not play video,Not play audio,-0.07883373,0.006002859,0.02796455
11:07:22,133,Not play video,Not play audio,-0.08068477,0.0001882963,0.02706933
11:07:22,146,Not play video,Not play audio,-0.08134316,-0.002630621,0.02672028
11:07:22,161,Not play video,Not play audio,-0.08144628,-0.004336819,0.02673384
11:07:22,189,Not play video,Not play audio,-0.08157027,-0.007794947,0.02571431
11:07:22,203,Not play video,Not play audio,-0.08146747,-0.008964903,0.02524665
11:07:22,219,Not play video,Not play audio,-0.08139655,-0.009783949,0.0250217
11:07:22,244,Not play video,Not play audio,-0.08078442,-0.01043073,0.02474225
11:07:22,273,Not play video,Not play audio,-0.08011656,-0.01024971,0.02545899
11:07:22,286,Not play video,Not play audio,-0.07979884,-0.009805589,0.02608552
11:07:22,314,Not play video,Not play audio,-0.0788499,-0.008346692,0.02808167
11:07:22,329,Not play video,Not play audio,-0.07854833,-0.007754981,0.02902994
11:07:22,342,Not play video,Not play audio,-0.07841018,-0.007349531,0.02964926
11:07:22,370,Not play video,Not play audio,-0.07847249,-0.006638548,0.03005342
11:07:22,384,Not play video,Not play audio,-0.0787105,-0.00644957,0.02991686
11:07:22,412,Not play video,Not play audio,-0.07940688,-0.005830853,0.02918563
11:07:22,426,Not play video,Not play audio,-0.07967725,-0.005673346,0.02879685
11:07:22,440,Not play video,Not play audio,-0.07993014,-0.00557147,0.02858338
11:07:22,468,Not play video,Not play audio,-0.08016685,-0.005425023,0.02877269
11:07:22,481,Not play video,Not play audio,-0.08013829,-0.005498752,0.02893303
11:07:22,509,Not play video,Not play audio,-0.08026331,-0.005540227,0.02923801
11:07:22,523,Not play video,Not play audio,-0.08018626,-0.00574658,0.02935333
11:07:22,551,Not play video,Not play audio,-0.07985622,-0.006033112,0.02928919
11:07:22,565,Not play video,Not play audio,-0.07971372,-0.006292484,0.02935018
11:07:22,593,Not play video,Not play audio,-0.07930338,-0.006971368,0.02962379
11:07:22,607,Not play video,Not play audio,-0.07910305,-0.007197984,0.02946661
11:07:22,634,Not play video,Not play audio,-0.07880928,-0.007522388,0.02946029
11:07:22,648,Not play video,Not play audio,-0.07870022,-0.007595208,0.02937809
11:07:22,662,Not play video,Not play audio,-0.07879341,-0.007660244,0.02937029
11:07:22,690,Not play video,Not play audio,-0.0788252,-0.007558666,0.02938556
11:07:22,704,Not play video,Not play audio,-0.0788795,-0.007306153,0.02934683
11:07:22,731,Not play video,Not play audio,-0.07895725,-0.00688488,0.02942913
11:07:22,746,Not play video,Not play audio,-0.07897503,-0.006700466,0.02960472
11:07:22,774,Not play video,Not play audio,-0.07897151,-0.00657788,0.02967724
11:07:22,787,Not play video,Not play audio,-0.07897466,-0.006460191,0.02969275
11:07:22,815,Not play video,Not play audio,-0.07933564,-0.006330566,0.03000791
11:07:22,829,Not play video,Not play audio,-0.07950067,-0.006147807,0.02998146
11:07:22,884,Not play video,Not play audio,-0.07927855,-0.006009089,0.02941165
11:07:22,884,Not play video,Not play audio,-0.07927855,-0.006009089,0.02941165
11:07:22,884,Not play video,Not play audio,-0.07927855,-0.006009089,0.02941165
11:07:22,912,Not play video,Not play audio,-0.07914676,-0.005560114,0.02861934
11:07:22,925,Not play video,Not play audio,-0.07918846,-0.005310028,0.02816024
11:07:22,955,Not play video,Not play audio,-0.07937448,-0.004989111,0.02811078
11:07:22,968,Not play video,Not play audio,-0.07960956,-0.004771833,0.02847144
11:07:22,982,Not play video,Not play audio,-0.0798238,-0.004629879,0.02897982
11:07:23,10,Not play video,Not play audio,-0.07989968,-0.004358302,0.02959223
11:07:23,24,Not play video,Not play audio,-0.07988402,-0.004161914,0.0297998
11:07:23,51,Not play video,Not play audio,-0.08017441,-0.003315984,0.03042928
11:07:23,66,Not play video,Not play audio,-0.08012278,-0.001883674,0.0306103
11:07:23,94,Not play video,Not play audio,-0.08022803,0.00302904,0.03218468
11:07:23,107,Not play video,Not play audio,-0.07959437,0.007762185,0.03372413
11:07:23,135,Not play video,Not play audio,-0.07756347,0.01687712,0.03571939
11:07:23,149,Not play video,Not play audio,-0.07621613,0.02291736,0.03686514
11:07:23,163,Not play video,Not play audio,-0.07501511,0.02914313,0.03847045
11:07:23,178,Not play video,Not play audio,-0.07394276,0.0346185,0.04019948
11:07:23,204,Not play video,Not play audio,-0.07209577,0.04365998,0.0438556
11:07:23,246,Not play video,Not play audio,-0.0719938,0.04852832,0.04651621
11:07:23,246,Not play video,Not play audio,-0.0719938,0.04852832,0.04651621
11:07:23,274,Not play video,Not play audio,-0.07204819,0.05388983,0.04995162
11:07:23,290,Not play video,Not play audio,-0.07279067,0.05353788,0.05040096
11:07:23,302,Not play video,Not play audio,-0.07370886,0.05264253,0.049788
11:07:23,329,Not play video,Not play audio,-0.07493073,0.05195633,0.04911273
11:07:23,344,Not play video,Not play audio,-0.07568016,0.0512828,0.04886018
11:07:23,359,Not play video,Not play audio,-0.07604222,0.05024591,0.04752668
11:07:23,399,Not play video,Not play audio,-0.07540482,0.05026823,0.04370822
11:07:23,413,Not play video,Not play audio,-0.07491613,0.05050146,0.04274602
11:07:23,427,Not play video,Not play audio,-0.07413803,0.05124239,0.04172615
11:07:23,456,Not play video,Not play audio,-0.07270172,0.05319599,0.04125027
11:07:23,469,Not play video,Not play audio,-0.07188944,0.05392022,0.04243824
11:07:23,498,Not play video,Not play audio,-0.07056981,0.05393878,0.0455551
11:07:23,512,Not play video,Not play audio,-0.07017951,0.05368943,0.0465157
11:07:23,525,Not play video,Not play audio,-0.07001208,0.05340127,0.04715323
11:07:23,554,Not play video,Not play audio,-0.07009199,0.05216445,0.04857153
11:07:23,568,Not play video,Not play audio,-0.07028732,0.05153163,0.04906758
11:07:23,595,Not play video,Not play audio,-0.07093131,0.05006547,0.04979185
11:07:23,609,Not play video,Not play audio,-0.07116742,0.04979122,0.04866538
11:07:23,637,Not play video,Not play audio,-0.07111494,0.04966199,0.04728451
11:07:23,651,Not play video,Not play audio,-0.07107278,0.05019707,0.04613072
11:07:23,664,Not play video,Not play audio,-0.07105486,0.05060954,0.04539288
11:07:23,692,Not play video,Not play audio,-0.07092009,0.05159486,0.04453856
11:07:23,707,Not play video,Not play audio,-0.0710462,0.05196136,0.04485004
11:07:23,734,Not play video,Not play audio,-0.07127778,0.05251967,0.04571518
11:07:23,748,Not play video,Not play audio,-0.07120556,0.05243519,0.04657052
11:07:23,776,Not play video,Not play audio,-0.07100579,0.05220947,0.04729612
11:07:23,790,Not play video,Not play audio,-0.07105234,0.05174715,0.0473707
11:07:23,804,Not play video,Not play audio,-0.07117387,0.05104295,0.04724272
11:07:23,832,Not play video,Not play audio,-0.07131492,0.04980084,0.0463993
11:07:23,846,Not play video,Not play audio,-0.07134402,0.04930567,0.04610479
11:07:23,874,Not play video,Not play audio,-0.07080135,0.04868755,0.04399936
11:07:23,887,Not play video,Not play audio,-0.07048103,0.04896189,0.04215235
11:07:23,916,Not play video,Not play audio,-0.07038403,0.04893508,0.03994178
11:07:23,930,Not play video,Not play audio,-0.07045536,0.04883484,0.03933245
11:07:23,957,Not play video,Not play audio,-0.07102215,0.04802606,0.03909986
11:07:23,970,Not play video,Not play audio,-0.07152184,0.04722716,0.04016972
11:07:23,984,Not play video,Not play audio,-0.07179807,0.04651929,0.04089592
11:07:24,13,Not play video,Not play audio,-0.07216047,0.04522351,0.04228815
11:07:24,26,Not play video,Not play audio,-0.07226913,0.04490883,0.04280781
11:07:24,54,Not play video,Not play audio,-0.07238556,0.04434175,0.04350337
11:07:24,68,Not play video,Not play audio,-0.07230035,0.0441626,0.04373616
11:07:24,96,Not play video,Not play audio,-0.07222016,0.04372013,0.04344118
11:07:24,110,Not play video,Not play audio,-0.07156669,0.04399849,0.04170355
11:07:24,138,Not play video,Not play audio,-0.07106809,0.04453667,0.03955584
11:07:24,152,Not play video,Not play audio,-0.07088704,0.04470906,0.03868587
11:07:24,165,Not play video,Not play audio,-0.07112405,0.04465342,0.03854554
11:07:24,193,Not play video,Not play audio,-0.07163867,0.04440402,0.03888524
11:07:24,207,Not play video,Not play audio,-0.07172836,0.0442485,0.03896964
11:07:24,235,Not play video,Not play audio,-0.07172778,0.04309293,0.04065151
11:07:24,248,Not play video,Not play audio,-0.07155898,0.04273896,0.04098721
11:07:24,276,Not play video,Not play audio,-0.07131258,0.04215841,0.04159486
11:07:24,290,Not play video,Not play audio,-0.07141808,0.04178191,0.04196979
11:07:24,304,Not play video,Not play audio,-0.07150211,0.0416358,0.04182246
11:07:24,332,Not play video,Not play audio,-0.07124537,0.04169359,0.04098948
11:07:24,346,Not play video,Not play audio,-0.07096606,0.04233143,0.03985706
11:07:24,374,Not play video,Not play audio,-0.07077799,0.04314202,0.0385016
11:07:24,387,Not play video,Not play audio,-0.0708275,0.04359722,0.03822563
11:07:24,416,Not play video,Not play audio,-0.07110406,0.04384882,0.03841217
11:07:24,430,Not play video,Not play audio,-0.07126298,0.04374918,0.03873982
11:07:24,444,Not play video,Not play audio,-0.07138114,0.04343085,0.03929275
11:07:24,472,Not play video,Not play audio,-0.07136841,0.04221249,0.04076198
11:07:24,486,Not play video,Not play audio,-0.07157487,0.0414135,0.04144732
11:07:24,514,Not play video,Not play audio,-0.07175084,0.0399765,0.04205167
11:07:24,527,Not play video,Not play audio,-0.0715027,0.03925349,0.04200942
11:07:24,555,Not play video,Not play audio,-0.07089359,0.03854938,0.04138941
11:07:24,569,Not play video,Not play audio,-0.07061284,0.03873517,0.04030922
11:07:24,597,Not play video,Not play audio,-0.06983139,0.03946849,0.03864803
11:07:24,611,Not play video,Not play audio,-0.06954864,0.0399207,0.03786641
11:07:24,625,Not play video,Not play audio,-0.06970621,0.0402464,0.03735428
11:07:24,652,Not play video,Not play audio,-0.06972291,0.04070152,0.03722541
11:07:24,667,Not play video,Not play audio,-0.06968013,0.04080836,0.03771244
11:07:24,695,Not play video,Not play audio,-0.06919,0.03972352,0.03944997
11:07:24,709,Not play video,Not play audio,-0.06897081,0.03907491,0.04008273
11:07:24,736,Not play video,Not play audio,-0.0685956,0.03711813,0.04069515
11:07:24,750,Not play video,Not play audio,-0.0684835,0.03608479,0.04098567
11:07:24,764,Not play video,Not play audio,-0.0686902,0.0349985,0.04076325
11:07:24,791,Not play video,Not play audio,-0.06834304,0.03337851,0.03960421
11:07:24,806,Not play video,Not play audio,-0.06806231,0.03271732,0.03861631
11:07:24,833,Not play video,Not play audio,-0.06745862,0.0319514,0.03590616
11:07:24,848,Not play video,Not play audio,-0.06705282,0.0314482,0.03486312
11:07:24,875,Not play video,Not play audio,-0.06628089,0.03035935,0.03338297
11:07:24,890,Not play video,Not play audio,-0.0660273,0.02975251,0.03344219
11:07:24,917,Not play video,Not play audio,-0.06552485,0.02796444,0.03399904
11:07:24,931,Not play video,Not play audio,-0.06520155,0.0264338,0.03497691
11:07:24,945,Not play video,Not play audio,-0.06495067,0.02536817,0.03518912
11:07:24,973,Not play video,Not play audio,-0.06436184,0.02333058,0.03598873
11:07:24,987,Not play video,Not play audio,-0.06395202,0.02254437,0.03612044
11:07:25,14,Not play video,Not play audio,-0.06323905,0.0209451,0.03635575
11:07:25,29,Not play video,Not play audio,-0.06256429,0.02048538,0.03567204
11:07:25,43,Not play video,Not play audio,-0.06201141,0.02047027,0.0345391
11:07:25,70,Not play video,Not play audio,-0.06114424,0.0207096,0.03266986
11:07:25,84,Not play video,Not play audio,-0.06081552,0.02067759,0.03201286
11:07:25,112,Not play video,Not play audio,-0.05994791,0.02065585,0.03134065
11:07:25,125,Not play video,Not play audio,-0.05936579,0.02039573,0.03151047
11:07:25,153,Not play video,Not play audio,-0.0581993,0.01962017,0.03255507
11:07:25,167,Not play video,Not play audio,-0.05719819,0.01852723,0.03343622
11:07:25,182,Not play video,Not play audio,-0.05669607,0.01773562,0.03401956
11:07:25,209,Not play video,Not play audio,-0.05594486,0.01616442,0.03439768
11:07:25,223,Not play video,Not play audio,-0.05574274,0.01528278,0.03435901
11:07:25,251,Not play video,Not play audio,-0.05518748,0.01365032,0.0337333
11:07:25,265,Not play video,Not play audio,-0.05497747,0.01308609,0.03344134
11:07:25,293,Not play video,Not play audio,-0.05481288,0.01231541,0.03345226
11:07:25,307,Not play video,Not play audio,-0.05469998,0.01192561,0.03324029
11:07:25,335,Not play video,Not play audio,-0.05425129,0.01181592,0.03269317
11:07:25,349,Not play video,Not play audio,-0.05380866,0.01217573,0.03235955
11:07:25,363,Not play video,Not play audio,-0.05359108,0.0122813,0.03237112
11:07:25,390,Not play video,Not play audio,-0.05281463,0.01229817,0.03284306
11:07:25,405,Not play video,Not play audio,-0.05253821,0.01214483,0.03298335
11:07:25,432,Not play video,Not play audio,-0.05226784,0.01177115,0.03344084
11:07:25,446,Not play video,Not play audio,-0.05248016,0.01160271,0.03375193
11:07:25,474,Not play video,Not play audio,-0.05284816,0.01094528,0.03371841
11:07:25,488,Not play video,Not play audio,-0.05275581,0.01062356,0.03359621
11:07:25,516,Not play video,Not play audio,-0.05266221,0.01017504,0.03334322
11:07:25,530,Not play video,Not play audio,-0.05262608,0.01030368,0.03292954
11:07:25,544,Not play video,Not play audio,-0.05266272,0.01054975,0.03275499
