Participant(Audio Folder): ,Default
Video Folder:,Amsterdan
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Time,Millisecond,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,802,V01 3308 Tmp,A01_exp_1,-0.1175852,0.1129786,0.01676426,Not Look At
12:51:04,829,V01 3308 Tmp,A01_exp_1,-0.1183538,0.112026,0.0167794,Not Look At
12:51:04,829,V01 3308 Tmp,A01_exp_1,-0.1183538,0.112026,0.0167794,Not Look At
12:51:04,842,V01 3308 Tmp,A01_exp_1,-0.1187694,0.1121185,0.01791963,Not Look At
12:51:04,869,V01 3308 Tmp,A01_exp_1,-0.1178398,0.1127961,0.01842413,Not Look At
12:51:04,896,V01 3308 Tmp,A01_exp_1,-0.1158757,0.1135946,0.01765897,Not Look At
12:51:04,910,V01 3308 Tmp,A01_exp_1,-0.1150198,0.1136981,0.01729641,Not Look At
12:51:04,924,V01 3308 Tmp,A01_exp_1,-0.1135169,0.113637,0.01729286,Not Look At
12:51:04,950,V01 3308 Tmp,A01_exp_1,-0.1093531,0.1130999,0.01725887,Not Look At
12:51:04,964,V01 3308 Tmp,A01_exp_1,-0.107552,0.1128629,0.01683079,Not Look At
12:51:04,992,V01 3308 Tmp,A01_exp_1,-0.1043774,0.112989,0.01366895,Not Look At
12:51:05,6,V01 3308 Tmp,A01_exp_1,-0.1046553,0.112561,0.01337697,Not Look At
12:51:05,33,V01 3308 Tmp,A01_exp_1,-0.103125,0.1103637,0.01342758,Not Look At
12:51:05,47,V01 3308 Tmp,A01_exp_1,-0.1023206,0.1082736,0.01389201,Not Look At
12:51:05,75,V01 3308 Tmp,A01_exp_1,-0.1007917,0.1041426,0.01296823,Not Look At
12:51:05,88,V01 3308 Tmp,A01_exp_1,-0.1003043,0.1024046,0.0125901,Not Look At
12:51:05,102,V01 3308 Tmp,A01_exp_1,-0.09967276,0.1006597,0.01200209,Not Look At
12:51:05,130,V01 3308 Tmp,A01_exp_1,-0.09769405,0.09751155,0.01121207,Not Look At
12:51:05,143,V01 3308 Tmp,A01_exp_1,-0.09611267,0.09543166,0.01168086,Not Look At
12:51:05,171,V01 3308 Tmp,A01_exp_1,-0.09288076,0.09245681,0.0111921,Not Look At
12:51:05,185,V01 3308 Tmp,A01_exp_1,-0.09103349,0.09146161,0.01061252,Not Look At
12:51:05,213,V01 3308 Tmp,A01_exp_1,-0.08746743,0.09102828,0.006478949,Not Look At
12:51:05,227,V01 3308 Tmp,A01_exp_1,-0.08416772,0.08897975,0.008314714,Not Look At
12:51:05,255,V01 3308 Tmp,A01_exp_1,-0.07878333,0.09035269,0.002478572,Not Look At
12:51:05,269,V01 3308 Tmp,A01_exp_1,-0.07603728,0.09222545,-6.85766E-05,Not Look At
12:51:05,283,V01 3308 Tmp,A01_exp_1,-0.07418725,0.09440689,-0.001567984,Not Look At
12:51:05,310,V01 3308 Tmp,A01_exp_1,-0.07370307,0.1010567,-0.00280384,Not Look At
12:51:05,325,V01 3308 Tmp,A01_exp_1,-0.07373541,0.1042299,-0.0006150917,Not Look At
12:51:05,353,V01 3308 Tmp,A01_exp_1,-0.07159253,0.1126273,0.001503077,Not Look At
12:51:05,367,V01 3308 Tmp,A01_exp_1,-0.06980585,0.1183268,0.0003178806,Not Look At
12:51:05,395,V01 3308 Tmp,A01_exp_1,-0.06445178,0.1355559,-0.00272351,Not Look At
12:51:05,408,V01 3308 Tmp,A01_exp_1,-0.06052198,0.145544,-0.004839075,Not Look At
12:51:05,423,V01 3308 Tmp,A01_exp_1,-0.05528274,0.1591712,-0.007301042,Not Look At
12:51:05,450,V01 3308 Tmp,A01_exp_1,-0.04225082,0.1906033,-0.01047935,Not Look At
12:51:05,464,V01 3308 Tmp,A01_exp_1,-0.03478593,0.2089617,-0.01201537,Not Look At
12:51:05,491,V01 3308 Tmp,A01_exp_1,-0.02000211,0.2511304,-0.01450581,Not Look At
12:51:05,506,V01 3308 Tmp,A01_exp_1,-0.01208107,0.2748749,-0.01547356,Not Look At
12:51:05,534,V01 3308 Tmp,A01_exp_1,0.004380535,0.3221621,-0.01998845,Not Look At
12:51:05,548,V01 3308 Tmp,A01_exp_1,0.01315854,0.3454279,-0.02319168,Not Look At
12:51:05,576,V01 3308 Tmp,A01_exp_1,0.02990373,0.3904879,-0.03227134,Not Look At
12:51:05,590,V01 3308 Tmp,A01_exp_1,0.03718532,0.4121632,-0.03625652,Not Look At
12:51:05,602,V01 3308 Tmp,A01_exp_1,0.04291059,0.432732,-0.03943899,Not Look At
12:51:05,630,V01 3308 Tmp,A01_exp_1,0.05211188,0.4683993,-0.04148821,Not Look At
12:51:05,644,V01 3308 Tmp,A01_exp_1,0.05407238,0.4839451,-0.04041296,Not Look At
12:51:05,673,V01 3308 Tmp,A01_exp_1,0.05573725,0.5120293,-0.0395125,Not Look At
12:51:05,686,V01 3308 Tmp,A01_exp_1,0.05549638,0.5249252,-0.03985934,Not Look At
12:51:05,714,V01 3308 Tmp,A01_exp_1,0.05354944,0.5468923,-0.04002128,Not Look At
12:51:05,728,V01 3308 Tmp,A01_exp_1,0.05327249,0.5572715,-0.04008595,Not Look At
12:51:05,757,V01 3308 Tmp,A01_exp_1,0.0525704,0.5749959,-0.04241306,Not Look At
12:51:05,771,V01 3308 Tmp,A01_exp_1,0.05278549,0.5846348,-0.04392943,Not Look At
12:51:05,785,V01 3308 Tmp,A01_exp_1,0.05264452,0.5947701,-0.04416706,Not Look At
12:51:05,812,V01 3308 Tmp,A01_exp_1,0.05374548,0.6175833,-0.04224532,Not Look At
12:51:05,827,V01 3308 Tmp,A01_exp_1,0.05420447,0.630179,-0.04031847,Not Look At
12:51:05,855,V01 3308 Tmp,A01_exp_1,0.05368708,0.6566346,-0.03755195,Not Look At
12:51:05,869,V01 3308 Tmp,A01_exp_1,0.05422341,0.6702399,-0.03685752,Not Look At
12:51:05,883,V01 3308 Tmp,A01_exp_1,0.05524412,0.6834673,-0.03626628,Not Look At
12:51:05,911,V01 3308 Tmp,A01_exp_1,0.06003571,0.7107528,-0.0364697,Not Look At
12:51:05,925,V01 3308 Tmp,A01_exp_1,0.05974153,0.7263138,-0.03826167,Not Look At
12:51:05,954,V01 3308 Tmp,A01_exp_1,0.05925373,0.7543214,-0.03662803,Not Look At
12:51:05,967,V01 3308 Tmp,A01_exp_1,0.05782791,0.7686092,-0.03576051,Not Look At
12:51:05,995,V01 3308 Tmp,A01_exp_1,0.0623665,0.7937535,-0.03119947,Not Look At
12:51:06,9,V01 3308 Tmp,A01_exp_1,0.06445592,0.8059477,-0.03010503,Not Look At
12:51:06,37,V01 3308 Tmp,A01_exp_1,0.07199471,0.8249599,-0.02720517,Not Look At
12:51:06,51,V01 3308 Tmp,A01_exp_1,0.07484569,0.8327177,-0.02679142,Not Look At
12:51:06,65,V01 3308 Tmp,A01_exp_1,0.07619891,0.8397585,-0.02704604,Not Look At
12:51:06,92,V01 3308 Tmp,A01_exp_1,0.07776146,0.8499188,-0.02834612,Not Look At
12:51:06,107,V01 3308 Tmp,A01_exp_1,0.07924645,0.8522527,-0.02858195,Not Look At
12:51:06,134,V01 3308 Tmp,A01_exp_1,0.08008143,0.8531,-0.03146959,Not Look At
12:51:06,148,V01 3308 Tmp,A01_exp_1,0.07837903,0.8518776,-0.03448268,Not Look At
12:51:06,175,V01 3308 Tmp,A01_exp_1,0.07620648,0.8475413,-0.03948687,Not Look At
12:51:06,190,V01 3308 Tmp,A01_exp_1,0.07618595,0.8430072,-0.04122685,Not Look At
12:51:06,203,V01 3308 Tmp,A01_exp_1,0.07707261,0.8371277,-0.0414536,Not Look At
12:51:06,232,V01 3308 Tmp,A01_exp_1,0.07640638,0.8212148,-0.04027316,Not Look At
12:51:06,246,V01 3308 Tmp,A01_exp_1,0.0747991,0.8104708,-0.03999295,Not Look At
12:51:06,274,V01 3308 Tmp,A01_exp_1,0.07147206,0.7822,-0.0388489,Not Look At
12:51:06,288,V01 3308 Tmp,A01_exp_1,0.06898916,0.7633749,-0.03867913,Not Look At
12:51:06,316,V01 3308 Tmp,A01_exp_1,0.0614138,0.7179068,-0.04126209,Not Look At
12:51:06,329,V01 3308 Tmp,A01_exp_1,0.05708083,0.6904625,-0.04158502,Not Look At
12:51:06,343,V01 3308 Tmp,A01_exp_1,0.05084451,0.6595064,-0.0432429,Not Look At
12:51:06,370,V01 3308 Tmp,A01_exp_1,0.03067777,0.5828966,-0.04228236,Not Look At
12:51:06,384,V01 3308 Tmp,A01_exp_1,0.01868613,0.5441954,-0.0435539,Not Look At
12:51:06,412,V01 3308 Tmp,A01_exp_1,-0.002111743,0.4642823,-0.04865575,Not Look At
12:51:06,427,V01 3308 Tmp,A01_exp_1,-0.007414387,0.4216676,-0.04835315,Not Look At
12:51:06,454,V01 3308 Tmp,A01_exp_1,-0.01492005,0.3387959,-0.04799851,Not Look At
12:51:06,469,V01 3308 Tmp,A01_exp_1,-0.02029324,0.2982281,-0.0489844,Not Look At
12:51:06,482,V01 3308 Tmp,A01_exp_1,-0.02722871,0.2595865,-0.04788998,Not Look At
12:51:06,510,V01 3308 Tmp,A01_exp_1,-0.04878609,0.1877988,-0.04344959,Not Look At
12:51:06,524,V01 3308 Tmp,A01_exp_1,-0.06366546,0.1570221,-0.04141871,Not Look At
12:51:06,552,V01 3308 Tmp,A01_exp_1,-0.09667245,0.1020455,-0.0412087,Not Look At
12:51:06,566,V01 3308 Tmp,A01_exp_1,-0.1100409,0.07936246,-0.04268473,Not Look At
12:51:06,593,V01 3308 Tmp,A01_exp_1,-0.1285671,0.04656891,-0.03977863,Not Look At
12:51:06,607,V01 3308 Tmp,A01_exp_1,-0.1348983,0.03173185,-0.03484065,Not Look At
12:51:06,634,V01 3308 Tmp,A01_exp_1,-0.1431748,0.01012068,-0.028181,Not Look At
12:51:06,649,V01 3308 Tmp,A01_exp_1,-0.1474625,-0.0005480667,-0.0277315,Not Look At
12:51:06,663,V01 3308 Tmp,A01_exp_1,-0.1502176,-0.008398653,-0.02731958,Not Look At
12:51:06,690,V01 3308 Tmp,A01_exp_1,-0.1570221,-0.02213422,-0.02167107,Not Look At
12:51:06,704,V01 3308 Tmp,A01_exp_1,-0.1608253,-0.02334121,-0.01733468,Not Look At
12:51:06,731,V01 3308 Tmp,A01_exp_1,-0.1671723,-0.02873678,-0.0125453,Not Look At
12:51:06,746,V01 3308 Tmp,A01_exp_1,-0.1673522,-0.03070595,-0.012032,Not Look At
12:51:06,774,V01 3308 Tmp,A01_exp_1,-0.1605932,-0.02803993,-0.01211368,Not Look At
12:51:06,788,V01 3308 Tmp,A01_exp_1,-0.1566974,-0.02612587,-0.01000315,Not Look At
12:51:06,817,V01 3308 Tmp,A01_exp_1,-0.1467794,-0.02220391,-0.00427065,Not Look At
12:51:06,830,V01 3308 Tmp,A01_exp_1,-0.1419374,-0.01935683,-0.00290438,Not Look At
12:51:06,844,V01 3308 Tmp,A01_exp_1,-0.1375401,-0.01701724,-0.001606388,Not Look At
12:51:06,872,V01 3308 Tmp,A01_exp_1,-0.131786,-0.011544,-0.002489052,Not Look At
12:51:06,885,V01 3308 Tmp,A01_exp_1,-0.1296022,-0.008575213,-0.002985723,Not Look At
12:51:06,914,V01 3308 Tmp,A01_exp_1,-0.1247609,-0.003815763,-0.00213608,Not Look At
12:51:06,927,V01 3308 Tmp,A01_exp_1,-0.1219867,-0.002747349,-0.0009923186,Not Look At
12:51:06,956,V01 3308 Tmp,A01_exp_1,-0.1189607,-0.002228864,0.001191156,Not Look At
12:51:06,970,V01 3308 Tmp,A01_exp_1,-0.1179242,-0.002220437,0.001279365,Not Look At
12:51:06,983,V01 3308 Tmp,A01_exp_1,-0.1177775,-0.002780751,0.0002508213,Not Look At
12:51:07,12,V01 3308 Tmp,A01_exp_1,-0.1162015,-0.003308591,-0.002308425,Not Look At
12:51:07,25,V01 3308 Tmp,A01_exp_1,-0.1151205,-0.004765612,-0.002531555,Not Look At
12:51:07,52,V01 3308 Tmp,A01_exp_1,-0.1139375,-0.00722592,-0.0004229404,Not Look At
