Participant(Audio Folder): ,Default
Video Folder:,New York
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Time,Millisecond,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
21:06:23,782,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,783,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,783,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,784,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,784,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,784,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,784,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,784,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,784,V01 3308,A01_exp_1,-0.09394652,-0.5075381,-0.02838748,Not Look At
21:06:23,795,V01 3308,A01_exp_1,-0.1176579,-0.5097019,-0.03721132,Not Look At
21:06:23,822,V01 3308,A01_exp_1,-0.1216334,-0.5096687,-0.03746388,Not Look At
21:06:23,850,V01 3308,A01_exp_1,-0.1228932,-0.5091338,-0.03821984,Not Look At
21:06:23,863,V01 3308,A01_exp_1,-0.1253324,-0.5088094,-0.03894052,Not Look At
21:06:23,891,V01 3308,A01_exp_1,-0.1273123,-0.5080405,-0.03988228,Not Look At
21:06:23,904,V01 3308,A01_exp_1,-0.1287251,-0.5075817,-0.04061526,Not Look At
21:06:23,918,V01 3308,A01_exp_1,-0.1299217,-0.5071136,-0.04105712,Not Look At
21:06:23,945,V01 3308,A01_exp_1,-0.1321543,-0.505663,-0.04145984,Not Look At
21:06:23,960,V01 3308,A01_exp_1,-0.1329494,-0.5046936,-0.04149679,Not Look At
21:06:23,987,V01 3308,A01_exp_1,-0.1347248,-0.5026128,-0.04190932,Not Look At
21:06:24,1,V01 3308,A01_exp_1,-0.1337466,-0.5023896,-0.04138732,Not Look At
21:06:24,29,V01 3308,A01_exp_1,-0.1337193,-0.5005059,-0.04077746,Not Look At
21:06:24,42,V01 3308,A01_exp_1,-0.1341721,-0.4993319,-0.0405829,Not Look At
21:06:24,70,V01 3308,A01_exp_1,-0.1348504,-0.4969996,-0.04023684,Not Look At
21:06:24,83,V01 3308,A01_exp_1,-0.1345185,-0.4960327,-0.04003133,Not Look At
21:06:24,111,V01 3308,A01_exp_1,-0.133309,-0.4943803,-0.03914887,Not Look At
21:06:24,125,V01 3308,A01_exp_1,-0.1332437,-0.4937918,-0.03886928,Not Look At
21:06:24,140,V01 3308,A01_exp_1,-0.13298,-0.4932045,-0.03917284,Not Look At
21:06:24,167,V01 3308,A01_exp_1,-0.1328601,-0.4920303,-0.03928625,Not Look At
21:06:24,180,V01 3308,A01_exp_1,-0.1325189,-0.4913929,-0.03905323,Not Look At
21:06:24,209,V01 3308,A01_exp_1,-0.1330696,-0.4902421,-0.03860605,Not Look At
21:06:24,223,V01 3308,A01_exp_1,-0.1334672,-0.4896252,-0.03857576,Not Look At
21:06:24,250,V01 3308,A01_exp_1,-0.1335795,-0.487925,-0.03873939,Not Look At
