Participant(Audio Folder): ,Default
Video Folder:,Default
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Time,Millisecond,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
16:29:12,96,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,97,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,97,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,97,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,98,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,98,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,98,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,99,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,99,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,99,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,99,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,100,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,100,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,101,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,107,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,116,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,138,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,156,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,177,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,196,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,217,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,236,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,257,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,276,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,296,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,317,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,337,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,360,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,380,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,397,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,417,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,436,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,456,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,477,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,499,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,516,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,537,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,556,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,578,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,595,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,616,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,637,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,656,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,676,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,698,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,716,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,737,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,756,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,776,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,799,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,817,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,836,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,856,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,876,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,896,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,917,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,936,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,956,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,979,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:12,997,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
16:29:13,16,V01_3308,A01_exp_1,0,0,0,Gaze_3308_V01
