Participant(Audio Folder): ,Default
Video Folder:,Default
Audio Order
Time,Millisecond,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
20:25:09,230,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,247,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,271,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,288,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,307,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,328,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,354,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,368,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,391,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,410,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,430,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,449,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,470,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,488,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,510,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,527,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,551,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,570,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,591,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,610,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,629,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,650,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,667,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,688,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,707,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,728,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,748,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,769,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,789,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,808,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,827,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,848,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,869,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,886,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,910,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,927,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,948,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,967,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:09,989,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,7,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,30,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,71,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,71,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,87,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,107,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,129,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,150,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
20:25:10,170,Not play video,Not play audio,-0.03551848,-0.9269606,0.09088931,Untagged
