Participant(Audio Folder): ,Default
Video Folder:,Default
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Time,Millisecond,VideoClip,AudioClip,Headrotatin X,Headrotatin Y,Headrotatin Y,GazeObject
20:11:41,741,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,742,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,742,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,742,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,742,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,743,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,743,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,743,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,743,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,744,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,744,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,744,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,744,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,744,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,744,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,745,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,746,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,755,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,776,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,790,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,810,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,828,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,848,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,868,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,891,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,909,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,928,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,948,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,969,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:41,988,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,10,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,29,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,51,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,71,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,90,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,110,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,129,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,149,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,172,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,191,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,207,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,228,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,249,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,269,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,291,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,310,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,327,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,349,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,371,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,388,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,411,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,428,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,450,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,471,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,490,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,510,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,528,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,549,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,569,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,592,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,610,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,627,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,648,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,669,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,687,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,709,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,731,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,748,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,769,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,790,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,808,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,828,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,847,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,875,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,888,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,908,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,928,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,948,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,968,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:42,989,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,11,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,30,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,48,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,70,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,89,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,108,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,129,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,153,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,169,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,190,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,210,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,230,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,249,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,271,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,293,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,308,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,330,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,350,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,370,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,390,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,411,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,432,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,450,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,470,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,490,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,508,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,528,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,548,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,568,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
20:11:43,590,V01_3308,A01_exp_1,-0.03551848,-0.9269606,0.09088931,Untagged
