Participant(Audio Folder): ,Default
Video Folder:,New York
Audio Order
A01_exp_1,
A02_exp_2,
A03_xp_3,
A04_exp_4,
A05_ppt_1,
A06_ppt_2,
A07_ppt_3,
A08_ppt_4,
Time,Millisecond,VideoClip,AudioClip,Headrotation X,Headrotation Y,Headrotation Z,GazeObject
13:28:05,863,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,863,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,863,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,864,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,864,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,864,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,864,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,864,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,864,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,864,V01 3308,A01_exp_1,-0.1656943,0.2906034,0.04025931,Not Look At
13:28:05,892,V01 3308,A01_exp_1,-0.1478085,0.3305728,0.03629438,Not Look At
13:28:05,908,V01 3308,A01_exp_1,-0.1483927,0.332588,0.03581119,Not Look At
13:28:05,937,V01 3308,A01_exp_1,-0.1456545,0.3455071,0.03554991,Not Look At
13:28:05,952,V01 3308,A01_exp_1,-0.1458165,0.3465775,0.03525043,Not Look At
13:28:05,967,V01 3308,A01_exp_1,-0.14408,0.3532238,0.03569488,Not Look At
13:28:05,996,V01 3308,A01_exp_1,-0.1422315,0.3655328,0.03596483,Not Look At
13:28:06,10,V01 3308,A01_exp_1,-0.1406178,0.3716206,0.03604349,Not Look At
13:28:06,24,V01 3308,A01_exp_1,-0.1391129,0.3779612,0.03576649,Not Look At
13:28:06,52,V01 3308,A01_exp_1,-0.1374696,0.3899075,0.03647321,Not Look At
13:28:06,66,V01 3308,A01_exp_1,-0.1377478,0.389824,0.0367709,Not Look At
13:28:06,94,V01 3308,A01_exp_1,-0.1345707,0.4010777,0.03756136,Not Look At
13:28:06,108,V01 3308,A01_exp_1,-0.1333484,0.406759,0.03728859,Not Look At
13:28:06,136,V01 3308,A01_exp_1,-0.1310152,0.4181793,0.03756062,Not Look At
13:28:06,150,V01 3308,A01_exp_1,-0.1297924,0.4239292,0.03801873,Not Look At
13:28:06,178,V01 3308,A01_exp_1,-0.1282046,0.4346501,0.03868368,Not Look At
13:28:06,192,V01 3308,A01_exp_1,-0.1271263,0.4400386,0.03908351,Not Look At
13:28:06,205,V01 3308,A01_exp_1,-0.1264122,0.4449608,0.03955765,Not Look At
13:28:06,233,V01 3308,A01_exp_1,-0.1247961,0.4550933,0.04108451,Not Look At
13:28:06,247,V01 3308,A01_exp_1,-0.1238089,0.4600039,0.04183367,Not Look At
13:28:06,275,V01 3308,A01_exp_1,-0.1219219,0.4693267,0.04405287,Not Look At
13:28:06,288,V01 3308,A01_exp_1,-0.1207265,0.4738935,0.04465034,Not Look At
13:28:06,317,V01 3308,A01_exp_1,-0.1192296,0.4823407,0.04647148,Not Look At
13:28:06,330,V01 3308,A01_exp_1,-0.1178585,0.486261,0.04740577,Not Look At
13:28:06,344,V01 3308,A01_exp_1,-0.1171761,0.4896142,0.04836082,Not Look At
13:28:06,372,V01 3308,A01_exp_1,-0.1159741,0.4964629,0.04971616,Not Look At
13:28:06,386,V01 3308,A01_exp_1,-0.1152403,0.4996245,0.04996291,Not Look At
13:28:06,414,V01 3308,A01_exp_1,-0.1148368,0.5055944,0.05167943,Not Look At
13:28:06,427,V01 3308,A01_exp_1,-0.1144485,0.5080144,0.05221689,Not Look At
13:28:06,455,V01 3308,A01_exp_1,-0.1143782,0.5126981,0.0543692,Not Look At
13:28:06,469,V01 3308,A01_exp_1,-0.1143033,0.5149276,0.05488392,Not Look At
13:28:06,497,V01 3308,A01_exp_1,-0.1137089,0.5184543,0.05608692,Not Look At
13:28:06,511,V01 3308,A01_exp_1,-0.1134331,0.5200393,0.05688066,Not Look At
13:28:06,525,V01 3308,A01_exp_1,-0.1133871,0.5212123,0.05760211,Not Look At
13:28:06,553,V01 3308,A01_exp_1,-0.1133452,0.5232478,0.05895389,Not Look At
13:28:06,566,V01 3308,A01_exp_1,-0.1134969,0.5240803,0.0595467,Not Look At
13:28:06,595,V01 3308,A01_exp_1,-0.1129027,0.5253556,0.06047729,Not Look At
13:28:06,609,V01 3308,A01_exp_1,-0.1129436,0.5256451,0.06092291,Not Look At
13:28:06,636,V01 3308,A01_exp_1,-0.1124318,0.5265439,0.06089838,Not Look At
13:28:06,651,V01 3308,A01_exp_1,-0.1123533,0.52685,0.06123194,Not Look At
13:28:06,664,V01 3308,A01_exp_1,-0.1119763,0.5272583,0.0613135,Not Look At
13:28:06,692,V01 3308,A01_exp_1,-0.1119102,0.5275024,0.06170153,Not Look At
13:28:06,706,V01 3308,A01_exp_1,-0.1120547,0.5276931,0.06210304,Not Look At
13:28:06,734,V01 3308,A01_exp_1,-0.1116499,0.5277331,0.06264067,Not Look At
13:28:06,748,V01 3308,A01_exp_1,-0.1119738,0.5278632,0.06293486,Not Look At
13:28:06,775,V01 3308,A01_exp_1,-0.1123328,0.527666,0.06374448,Not Look At
13:28:06,789,V01 3308,A01_exp_1,-0.1119519,0.5276178,0.06385873,Not Look At
13:28:06,817,V01 3308,A01_exp_1,-0.1122345,0.5270531,0.06464387,Not Look At
13:28:06,831,V01 3308,A01_exp_1,-0.1120449,0.5268418,0.06510824,Not Look At
13:28:06,845,V01 3308,A01_exp_1,-0.1122828,0.5266041,0.06548678,Not Look At
13:28:06,873,V01 3308,A01_exp_1,-0.1118625,0.5262779,0.06559193,Not Look At
13:28:06,886,V01 3308,A01_exp_1,-0.1116702,0.5260378,0.06557234,Not Look At
13:28:06,914,V01 3308,A01_exp_1,-0.1115136,0.5255224,0.06549452,Not Look At
13:28:06,928,V01 3308,A01_exp_1,-0.1108529,0.5252758,0.0648241,Not Look At
13:28:06,956,V01 3308,A01_exp_1,-0.1101251,0.524756,0.06402452,Not Look At
13:28:06,970,V01 3308,A01_exp_1,-0.1095438,0.5244318,0.06337947,Not Look At
13:28:06,998,V01 3308,A01_exp_1,-0.1086439,0.523884,0.06259201,Not Look At
13:28:07,11,V01 3308,A01_exp_1,-0.1081844,0.5235825,0.06190978,Not Look At
13:28:07,25,V01 3308,A01_exp_1,-0.1072624,0.5230957,0.06100723,Not Look At
13:28:07,53,V01 3308,A01_exp_1,-0.1060447,0.5224687,0.05953694,Not Look At
13:28:07,67,V01 3308,A01_exp_1,-0.104963,0.5222798,0.0584114,Not Look At
13:28:07,95,V01 3308,A01_exp_1,-0.1033367,0.5219064,0.05644851,Not Look At
13:28:07,109,V01 3308,A01_exp_1,-0.1020833,0.5218613,0.05513101,Not Look At
13:28:07,137,V01 3308,A01_exp_1,-0.09989736,0.5225407,0.05184731,Not Look At
13:28:07,151,V01 3308,A01_exp_1,-0.09845326,0.5229729,0.05034012,Not Look At
13:28:07,164,V01 3308,A01_exp_1,-0.09614866,0.5238836,0.04838798,Not Look At
13:28:07,192,V01 3308,A01_exp_1,-0.09226777,0.525969,0.04484073,Not Look At
13:28:07,207,V01 3308,A01_exp_1,-0.0902896,0.5273839,0.04260928,Not Look At
13:28:07,234,V01 3308,A01_exp_1,-0.08596334,0.5307096,0.03898674,Not Look At
13:28:07,248,V01 3308,A01_exp_1,-0.08366566,0.5327483,0.03691666,Not Look At
13:28:07,276,V01 3308,A01_exp_1,-0.07858704,0.5374628,0.03300136,Not Look At
13:28:07,290,V01 3308,A01_exp_1,-0.07723137,0.539943,0.03172907,Not Look At
13:28:07,318,V01 3308,A01_exp_1,-0.07224696,0.5452598,0.02833279,Not Look At
13:28:07,331,V01 3308,A01_exp_1,-0.07016351,0.5477557,0.02684391,Not Look At
13:28:07,346,V01 3308,A01_exp_1,-0.06738706,0.5507095,0.02488206,Not Look At
13:28:07,374,V01 3308,A01_exp_1,-0.06255957,0.5563588,0.02076662,Not Look At
13:28:07,387,V01 3308,A01_exp_1,-0.06143692,0.5591733,0.02031808,Not Look At
13:28:07,415,V01 3308,A01_exp_1,-0.05561728,0.5643793,0.01740506,Not Look At
13:28:07,428,V01 3308,A01_exp_1,-0.05286599,0.5667576,0.01527406,Not Look At
13:28:07,456,V01 3308,A01_exp_1,-0.04961251,0.5699146,0.01270533,Not Look At
13:28:07,470,V01 3308,A01_exp_1,-0.04773766,0.5719205,0.01154663,Not Look At
13:28:07,484,V01 3308,A01_exp_1,-0.04676254,0.5737074,0.01084928,Not Look At
13:28:07,512,V01 3308,A01_exp_1,-0.0435811,0.5768956,0.008123728,Not Look At
13:28:07,526,V01 3308,A01_exp_1,-0.04312422,0.5782993,0.007433445,Not Look At
13:28:07,554,V01 3308,A01_exp_1,-0.04087501,0.5808353,0.006200491,Not Look At
13:28:07,568,V01 3308,A01_exp_1,-0.03914259,0.5824381,0.005245831,Not Look At
13:28:07,596,V01 3308,A01_exp_1,-0.03626763,0.5854344,0.002869271,Not Look At
13:28:07,609,V01 3308,A01_exp_1,-0.03513487,0.587426,0.002248848,Not Look At
13:28:07,638,V01 3308,A01_exp_1,-0.03278304,0.5913952,0.0003789343,Not Look At
13:28:07,651,V01 3308,A01_exp_1,-0.03128294,0.593587,-0.0008926224,Not Look At
13:28:07,666,V01 3308,A01_exp_1,-0.03013289,0.5957926,-0.001709854,Not Look At
13:28:07,693,V01 3308,A01_exp_1,-0.02836747,0.6004577,-0.003296448,Not Look At
13:28:07,707,V01 3308,A01_exp_1,-0.02676073,0.6032221,-0.004063589,Not Look At
13:28:07,735,V01 3308,A01_exp_1,-0.02502033,0.6087801,-0.005891617,Not Look At
13:28:07,749,V01 3308,A01_exp_1,-0.02433382,0.611229,-0.006233589,Not Look At
13:28:07,776,V01 3308,A01_exp_1,-0.02357529,0.6166613,-0.006893909,Not Look At
13:28:07,791,V01 3308,A01_exp_1,-0.02194175,0.6193934,-0.008690103,Not Look At
13:28:07,804,V01 3308,A01_exp_1,-0.02168177,0.6222568,-0.009416632,Not Look At
13:28:07,832,V01 3308,A01_exp_1,-0.02149184,0.6287848,-0.0097534,Not Look At
13:28:07,846,V01 3308,A01_exp_1,-0.0202449,0.6320419,-0.01141381,Not Look At
13:28:07,874,V01 3308,A01_exp_1,-0.0195317,0.6386903,-0.01206995,Not Look At
13:28:07,888,V01 3308,A01_exp_1,-0.01784493,0.642207,-0.01418392,Not Look At
13:28:07,915,V01 3308,A01_exp_1,-0.01829215,0.6501105,-0.01414403,Not Look At
13:28:07,929,V01 3308,A01_exp_1,-0.0172345,0.6540498,-0.01535211,Not Look At
13:28:07,957,V01 3308,A01_exp_1,-0.01593626,0.6622548,-0.01707495,Not Look At
13:28:07,971,V01 3308,A01_exp_1,-0.01601703,0.6667434,-0.01677171,Not Look At
13:28:07,985,V01 3308,A01_exp_1,-0.01481902,0.6708274,-0.01859115,Not Look At
13:28:08,13,V01 3308,A01_exp_1,-0.01429688,0.679511,-0.01884352,Not Look At
13:28:08,27,V01 3308,A01_exp_1,-0.01295349,0.6839051,-0.02057499,Not Look At
13:28:08,54,V01 3308,A01_exp_1,-0.01201799,0.692895,-0.02258731,Not Look At
13:28:08,69,V01 3308,A01_exp_1,-0.01336549,0.6977476,-0.02248081,Not Look At
13:28:08,95,V01 3308,A01_exp_1,-0.01216341,0.7069108,-0.02536492,Not Look At
13:28:08,110,V01 3308,A01_exp_1,-0.0115082,0.7111736,-0.02679751,Not Look At
13:28:08,138,V01 3308,A01_exp_1,-0.01190732,0.7206843,-0.02776506,Not Look At
13:28:08,152,V01 3308,A01_exp_1,-0.01178098,0.7253249,-0.02919279,Not Look At
13:28:08,166,V01 3308,A01_exp_1,-0.01243366,0.730287,-0.0291831,Not Look At
13:28:08,194,V01 3308,A01_exp_1,-0.01248976,0.7393767,-0.03155359,Not Look At
13:28:08,207,V01 3308,A01_exp_1,-0.01198855,0.7441402,-0.03339274,Not Look At
13:28:08,235,V01 3308,A01_exp_1,-0.01260146,0.7534775,-0.0350583,Not Look At
13:28:08,249,V01 3308,A01_exp_1,-0.01297372,0.7582828,-0.03616243,Not Look At
13:28:08,277,V01 3308,A01_exp_1,-0.01273238,0.7679688,-0.03897408,Not Look At
13:28:08,291,V01 3308,A01_exp_1,-0.01335766,0.7732015,-0.0392141,Not Look At
13:28:08,305,V01 3308,A01_exp_1,-0.01248917,0.7780223,-0.04114016,Not Look At
13:28:08,333,V01 3308,A01_exp_1,-0.01245031,0.7882275,-0.04264732,Not Look At
13:28:08,347,V01 3308,A01_exp_1,-0.01248161,0.7930374,-0.04241485,Not Look At
13:28:08,374,V01 3308,A01_exp_1,-0.0114163,0.8028477,-0.04450692,Not Look At
13:28:08,388,V01 3308,A01_exp_1,-0.01135027,0.8075223,-0.04495165,Not Look At
13:28:08,416,V01 3308,A01_exp_1,-0.01154787,0.8168961,-0.0455964,Not Look At
13:28:08,430,V01 3308,A01_exp_1,-0.0108878,0.8213057,-0.04772652,Not Look At
13:28:08,458,V01 3308,A01_exp_1,-0.01062455,0.8298927,-0.04941825,Not Look At
13:28:08,471,V01 3308,A01_exp_1,-0.01110724,0.8346761,-0.04879527,Not Look At
13:28:08,486,V01 3308,A01_exp_1,-0.01079809,0.8388911,-0.05042102,Not Look At
13:28:08,514,V01 3308,A01_exp_1,-0.01089134,0.8469743,-0.05139503,Not Look At
13:28:08,528,V01 3308,A01_exp_1,-0.01089174,0.8512332,-0.05295353,Not Look At
13:28:08,555,V01 3308,A01_exp_1,-0.01100771,0.85968,-0.05416334,Not Look At
13:28:08,568,V01 3308,A01_exp_1,-0.01164576,0.8642743,-0.05335071,Not Look At
13:28:08,597,V01 3308,A01_exp_1,-0.01074261,0.8723639,-0.05458055,Not Look At
13:28:08,610,V01 3308,A01_exp_1,-0.01009762,0.876156,-0.05546824,Not Look At
13:28:08,624,V01 3308,A01_exp_1,-0.01043769,0.8802896,-0.05552061,Not Look At
13:28:08,652,V01 3308,A01_exp_1,-0.01088035,0.8880289,-0.0550987,Not Look At
13:28:08,665,V01 3308,A01_exp_1,-0.01106626,0.8920139,-0.05377633,Not Look At
13:28:08,694,V01 3308,A01_exp_1,-0.01098884,0.8993157,-0.05395637,Not Look At
13:28:08,708,V01 3308,A01_exp_1,-0.01009751,0.9027407,-0.05384218,Not Look At
13:28:08,735,V01 3308,A01_exp_1,-0.009734949,0.9092911,-0.05281208,Not Look At
13:28:08,749,V01 3308,A01_exp_1,-0.00934484,0.9121218,-0.05324328,Not Look At
13:28:08,777,V01 3308,A01_exp_1,-0.008965281,0.9175776,-0.05286871,Not Look At
13:28:08,791,V01 3308,A01_exp_1,-0.009100198,0.9199109,-0.05098497,Not Look At
13:28:08,805,V01 3308,A01_exp_1,-0.007956667,0.921923,-0.05215148,Not Look At
13:28:08,833,V01 3308,A01_exp_1,-0.006637985,0.9248786,-0.05072165,Not Look At
13:28:08,847,V01 3308,A01_exp_1,-0.006494464,0.9261568,-0.05065951,Not Look At
13:28:08,875,V01 3308,A01_exp_1,-0.005195972,0.927571,-0.05152222,Not Look At
13:28:08,888,V01 3308,A01_exp_1,-0.004881186,0.9281158,-0.05076683,Not Look At
13:28:08,917,V01 3308,A01_exp_1,-0.004002387,0.927964,-0.05210865,Not Look At
13:28:08,930,V01 3308,A01_exp_1,-0.003831773,0.9278606,-0.05243688,Not Look At
13:28:08,958,V01 3308,A01_exp_1,-0.003391196,0.9270216,-0.0525172,Not Look At
13:28:08,971,V01 3308,A01_exp_1,-0.003175631,0.926415,-0.05287379,Not Look At
13:28:08,986,V01 3308,A01_exp_1,-0.002954718,0.9257793,-0.05175176,Not Look At
13:28:09,13,V01 3308,A01_exp_1,-0.002269993,0.9243038,-0.05165331,Not Look At
13:28:09,27,V01 3308,A01_exp_1,-0.00184407,0.9235248,-0.05256951,Not Look At
13:28:09,55,V01 3308,A01_exp_1,-0.001959965,0.9220958,-0.05270225,Not Look At
13:28:09,69,V01 3308,A01_exp_1,-0.002033152,0.9212838,-0.05318544,Not Look At
13:28:09,96,V01 3308,A01_exp_1,-0.00235535,0.9195293,-0.05409231,Not Look At
13:28:09,111,V01 3308,A01_exp_1,-0.00247797,0.9186888,-0.05368497,Not Look At
13:28:09,125,V01 3308,A01_exp_1,-0.002289809,0.9178159,-0.05453111,Not Look At
13:28:09,152,V01 3308,A01_exp_1,-0.002862546,0.9160427,-0.05466579,Not Look At
13:28:09,166,V01 3308,A01_exp_1,-0.003424117,0.9152973,-0.05439787,Not Look At
13:28:09,194,V01 3308,A01_exp_1,-0.003968157,0.9134945,-0.05480969,Not Look At
13:28:09,208,V01 3308,A01_exp_1,-0.004183621,0.9127145,-0.05452023,Not Look At
13:28:09,236,V01 3308,A01_exp_1,-0.00467082,0.911101,-0.05422652,Not Look At
13:28:09,250,V01 3308,A01_exp_1,-0.004523959,0.9102851,-0.05510654,Not Look At
13:28:09,278,V01 3308,A01_exp_1,-0.004590102,0.9088572,-0.05588125,Not Look At
13:28:09,291,V01 3308,A01_exp_1,-0.00455998,0.9081848,-0.05612329,Not Look At
13:28:09,305,V01 3308,A01_exp_1,-0.004483099,0.907408,-0.05593062,Not Look At
13:28:09,333,V01 3308,A01_exp_1,-0.003797267,0.9058901,-0.05576987,Not Look At
13:28:09,347,V01 3308,A01_exp_1,-0.003219049,0.9050523,-0.05658214,Not Look At
13:28:09,374,V01 3308,A01_exp_1,-0.002245882,0.9033148,-0.05717878,Not Look At
13:28:09,388,V01 3308,A01_exp_1,-0.002075976,0.9025362,-0.05684142,Not Look At
13:28:09,417,V01 3308,A01_exp_1,-0.001442513,0.9006588,-0.05790606,Not Look At
13:28:09,430,V01 3308,A01_exp_1,-0.001213101,0.8997162,-0.05838317,Not Look At
13:28:09,446,V01 3308,A01_exp_1,-0.001483782,0.8988626,-0.05897112,Not Look At
13:28:09,474,V01 3308,A01_exp_1,-0.002005546,0.8972838,-0.06034677,Not Look At
13:28:09,487,V01 3308,A01_exp_1,-0.002003697,0.896451,-0.06048979,Not Look At
13:28:09,514,V01 3308,A01_exp_1,-0.002361378,0.8950139,-0.06133879,Not Look At
13:28:09,528,V01 3308,A01_exp_1,-0.002476951,0.8942517,-0.06238248,Not Look At
13:28:09,556,V01 3308,A01_exp_1,-0.003035079,0.8931387,-0.06248058,Not Look At
13:28:09,570,V01 3308,A01_exp_1,-0.003453579,0.8927245,-0.06263677,Not Look At
13:28:09,597,V01 3308,A01_exp_1,-0.003810582,0.8920147,-0.06300925,Not Look At
13:28:09,611,V01 3308,A01_exp_1,-0.004161474,0.8918566,-0.06248311,Not Look At
13:28:09,625,V01 3308,A01_exp_1,-0.004071615,0.8916471,-0.0629236,Not Look At
13:28:09,653,V01 3308,A01_exp_1,-0.003993599,0.8914193,-0.06275332,Not Look At
13:28:09,666,V01 3308,A01_exp_1,-0.003916271,0.8913192,-0.06267752,Not Look At
13:28:09,694,V01 3308,A01_exp_1,-0.003621997,0.8910106,-0.06349938,Not Look At
13:28:09,708,V01 3308,A01_exp_1,-0.003654509,0.8909406,-0.06303101,Not Look At
13:28:09,736,V01 3308,A01_exp_1,-0.003620467,0.8906432,-0.06316943,Not Look At
13:28:09,749,V01 3308,A01_exp_1,-0.003522396,0.8904976,-0.06388089,Not Look At
13:28:09,777,V01 3308,A01_exp_1,-0.003503,0.8903744,-0.06434193,Not Look At
13:28:09,792,V01 3308,A01_exp_1,-0.003363875,0.890322,-0.06477164,Not Look At
13:28:09,805,V01 3308,A01_exp_1,-0.003660193,0.8904563,-0.06434435,Not Look At
13:28:09,833,V01 3308,A01_exp_1,-0.004030127,0.8909013,-0.06426101,Not Look At
13:28:09,846,V01 3308,A01_exp_1,-0.003898704,0.8910783,-0.06467841,Not Look At
13:28:09,874,V01 3308,A01_exp_1,-0.004119451,0.891741,-0.06346774,Not Look At
13:28:09,889,V01 3308,A01_exp_1,-0.004539157,0.8922014,-0.06325861,Not Look At
13:28:09,916,V01 3308,A01_exp_1,-0.004619562,0.8928946,-0.06308226,Not Look At
13:28:09,930,V01 3308,A01_exp_1,-0.004153879,0.8932774,-0.06233902,Not Look At
13:28:09,958,V01 3308,A01_exp_1,-0.003048717,0.8937801,-0.06259705,Not Look At
13:28:09,972,V01 3308,A01_exp_1,-0.002433388,0.8939726,-0.06334093,Not Look At
13:28:09,985,V01 3308,A01_exp_1,-0.002129792,0.8942116,-0.0629728,Not Look At
13:28:10,13,V01 3308,A01_exp_1,-0.001310418,0.8943573,-0.06387781,Not Look At
13:28:10,28,V01 3308,A01_exp_1,-0.0007869347,0.8943493,-0.06403815,Not Look At
13:28:10,55,V01 3308,A01_exp_1,0.0003703157,0.8941835,-0.0643933,Not Look At
13:28:10,69,V01 3308,A01_exp_1,0.0009506479,0.8939823,-0.06556148,Not Look At
13:28:10,97,V01 3308,A01_exp_1,0.001705388,0.8938087,-0.06607723,Not Look At
13:28:10,111,V01 3308,A01_exp_1,0.001765175,0.8938758,-0.0655764,Not Look At
13:28:10,124,V01 3308,A01_exp_1,0.001892632,0.8939072,-0.06571098,Not Look At
13:28:10,153,V01 3308,A01_exp_1,0.002343714,0.8940985,-0.06620812,Not Look At
13:28:10,166,V01 3308,A01_exp_1,0.00282289,0.8941268,-0.06656113,Not Look At
13:28:10,194,V01 3308,A01_exp_1,0.004028039,0.8942585,-0.06688832,Not Look At
13:28:10,208,V01 3308,A01_exp_1,0.004475407,0.8944634,-0.06688785,Not Look At
13:28:10,235,V01 3308,A01_exp_1,0.005731117,0.8945233,-0.06756117,Not Look At
13:28:10,250,V01 3308,A01_exp_1,0.00653747,0.8945329,-0.06785192,Not Look At
13:28:10,277,V01 3308,A01_exp_1,0.007708088,0.8944874,-0.0680941,Not Look At
13:28:10,292,V01 3308,A01_exp_1,0.008656727,0.8942481,-0.06847911,Not Look At
13:28:10,306,V01 3308,A01_exp_1,0.009323832,0.8940874,-0.06871864,Not Look At
13:28:10,333,V01 3308,A01_exp_1,0.01089471,0.8935809,-0.0694942,Not Look At
13:28:10,347,V01 3308,A01_exp_1,0.01193572,0.8933601,-0.06986904,Not Look At
13:28:10,375,V01 3308,A01_exp_1,0.01326103,0.8926799,-0.07080437,Not Look At
13:28:10,389,V01 3308,A01_exp_1,0.01354842,0.89243,-0.07088621,Not Look At
13:28:10,417,V01 3308,A01_exp_1,0.01411178,0.891827,-0.07160841,Not Look At
13:28:10,431,V01 3308,A01_exp_1,0.0143401,0.8915652,-0.07193882,Not Look At
13:28:10,444,V01 3308,A01_exp_1,0.01473354,0.8911586,-0.07226164,Not Look At
13:28:10,472,V01 3308,A01_exp_1,0.01539064,0.890523,-0.07300863,Not Look At
13:28:10,486,V01 3308,A01_exp_1,0.01581042,0.8901871,-0.07310079,Not Look At
13:28:10,514,V01 3308,A01_exp_1,0.01635048,0.8895038,-0.07349498,Not Look At
13:28:10,528,V01 3308,A01_exp_1,0.01658616,0.8891999,-0.07387055,Not Look At
13:28:10,556,V01 3308,A01_exp_1,0.01759266,0.8881811,-0.07463139,Not Look At
13:28:10,569,V01 3308,A01_exp_1,0.01790374,0.8877985,-0.07477821,Not Look At
13:28:10,597,V01 3308,A01_exp_1,0.0187502,0.8867319,-0.0762694,Not Look At
13:28:10,611,V01 3308,A01_exp_1,0.01976248,0.8859961,-0.07703737,Not Look At
13:28:10,625,V01 3308,A01_exp_1,0.02071481,0.8851998,-0.07770695,Not Look At
13:28:10,653,V01 3308,A01_exp_1,0.02202033,0.8835171,-0.07902519,Not Look At
13:28:10,666,V01 3308,A01_exp_1,0.022653,0.8825385,-0.0797465,Not Look At
13:28:10,694,V01 3308,A01_exp_1,0.02435877,0.8802601,-0.08131203,Not Look At
13:28:10,708,V01 3308,A01_exp_1,0.02524556,0.8789747,-0.08195454,Not Look At
13:28:10,736,V01 3308,A01_exp_1,0.02756209,0.8758897,-0.08406419,Not Look At
13:28:10,750,V01 3308,A01_exp_1,0.02844459,0.8742456,-0.08509405,Not Look At
13:28:10,764,V01 3308,A01_exp_1,0.02971169,0.87252,-0.08625902,Not Look At
13:28:10,791,V01 3308,A01_exp_1,0.03223385,0.8684524,-0.08940196,Not Look At
13:28:10,806,V01 3308,A01_exp_1,0.0338545,0.8661053,-0.09125672,Not Look At
13:28:10,833,V01 3308,A01_exp_1,0.03664657,0.8614212,-0.0951364,Not Look At
13:28:10,847,V01 3308,A01_exp_1,0.03935475,0.8587165,-0.09752105,Not Look At
13:28:10,875,V01 3308,A01_exp_1,0.04384588,0.8535192,-0.1023382,Not Look At
13:28:10,889,V01 3308,A01_exp_1,0.04573387,0.8512929,-0.1052982,Not Look At
13:28:10,916,V01 3308,A01_exp_1,0.04993224,0.8465869,-0.11089,Not Look At
13:28:10,931,V01 3308,A01_exp_1,0.05169795,0.8438318,-0.1132109,Not Look At
13:28:10,944,V01 3308,A01_exp_1,0.05407261,0.8413844,-0.1153208,Not Look At
13:28:10,972,V01 3308,A01_exp_1,0.05847073,0.8354744,-0.1211642,Not Look At
13:28:10,986,V01 3308,A01_exp_1,0.06070689,0.8323668,-0.1248886,Not Look At
13:28:11,14,V01 3308,A01_exp_1,0.06555165,0.8259491,-0.1300192,Not Look At
13:28:11,28,V01 3308,A01_exp_1,0.06779974,0.8223484,-0.1331751,Not Look At
13:28:11,56,V01 3308,A01_exp_1,0.07267283,0.8152207,-0.1383417,Not Look At
13:28:11,69,V01 3308,A01_exp_1,0.07566243,0.8111508,-0.1420927,Not Look At
13:28:11,97,V01 3308,A01_exp_1,0.08174729,0.8032727,-0.1474329,Not Look At
13:28:11,111,V01 3308,A01_exp_1,0.08433873,0.799493,-0.149452,Not Look At
13:28:11,125,V01 3308,A01_exp_1,0.08683508,0.7952406,-0.1513028,Not Look At
13:28:11,153,V01 3308,A01_exp_1,0.09511878,0.78598,-0.1573989,Not Look At
13:28:11,166,V01 3308,A01_exp_1,0.09962218,0.781041,-0.1601685,Not Look At
13:28:11,194,V01 3308,A01_exp_1,0.1060833,0.7714209,-0.1635933,Not Look At
13:28:11,209,V01 3308,A01_exp_1,0.1099143,0.7662176,-0.1655022,Not Look At
13:28:11,236,V01 3308,A01_exp_1,0.118102,0.7553946,-0.1700014,Not Look At
13:28:11,250,V01 3308,A01_exp_1,0.1224654,0.7494299,-0.172078,Not Look At
13:28:11,264,V01 3308,A01_exp_1,0.1260663,0.7438601,-0.173085,Not Look At
13:28:11,291,V01 3308,A01_exp_1,0.1343666,0.7319124,-0.1767092,Not Look At
13:28:11,305,V01 3308,A01_exp_1,0.1391453,0.7255592,-0.1785762,Not Look At
13:28:11,333,V01 3308,A01_exp_1,0.1483657,0.7120872,-0.1802106,Not Look At
13:28:11,348,V01 3308,A01_exp_1,0.1535125,0.7053424,-0.1809109,Not Look At
13:28:11,375,V01 3308,A01_exp_1,0.1619768,0.6913654,-0.1831948,Not Look At
13:28:11,389,V01 3308,A01_exp_1,0.1671375,0.6839912,-0.1848931,Not Look At
13:28:11,417,V01 3308,A01_exp_1,0.1764818,0.6693397,-0.1865728,Not Look At
13:28:11,431,V01 3308,A01_exp_1,0.1811484,0.6616491,-0.1880158,Not Look At
13:28:11,444,V01 3308,A01_exp_1,0.1846853,0.6551307,-0.1884222,Not Look At
13:28:11,473,V01 3308,A01_exp_1,0.1907061,0.6413517,-0.1905298,Not Look At
13:28:11,486,V01 3308,A01_exp_1,0.1930243,0.6344959,-0.1906873,Not Look At
13:28:11,513,V01 3308,A01_exp_1,0.1979766,0.6208273,-0.1913907,Not Look At
